rating	review 	jenis_review
4	"Aplikasi ini pada dasarnya bagus kok memudahkan untuk berpergian juga.. ada tapinya, tapi sumpah boros banget baterai HP Semenjak Aplikasi ini di gunain ketika Check in di suatu tempat kerja , mall , dsb.. walaupun di ubah ke setting ""hanya saat aplikasi di gunakan"" , tetapi tetap saja meminta lokasi terus jadi lokasi ini on terus dan memakan baterai Hp. Terima Kasih"	0
4	Halo kak! Aplikasinya bagus ngebantu worth it jugaa, aku udah vaksin 3 minggu lalu tinggal tunggu dosis kedua minggu besok. tadi kan mau pergi yaa tapi kok sertivikat di apk nya gabisa kebuka? Jadi aku scan gitu. Ga masalah si aku ttp bisa pergi, cuma di apk nya aku blm punya sertivikatnya, pas scan juga yg keluar nama ayah. Padahal waktu baru awal vaksin udah dapet sms nya terus bisa di buka juga sertivikatnya, dan bener itu sertivikat aku. kok hari ini gabisa ya??? Tolong respon terimakasih	0
4	"Saya mau daftarin punya bapak saya, sudah bisa masuk ke aplikasi, mau aktivasi ticket vaksin kan memerlukan NIK & Tgl lahir, disaat setting tgl lahir knpa selalu ngelag ya ? Sudah saya coba berkali2, sll disaat mundurin tgl lahir ngga bisa diapa2in lagi, ngelag terus, stak disitu, ujung2 nya ada ket ""Peduli Lindungi tidak menanggapi. Anda ingin menutupnya ?"" Saat pilih keluar & mencoba lagi msh tdk bisa, saat pilih Tunggu, ditungguin tapi ujung2 nya keluar dari aplk. Solusinya bgmn ya ?"	0
4	"Oke secara pendaftaran aplikasi sangat mudah dan intuitif, ui dan ux nya bagus dan rapi namun ada yang terkendala yaitu mengubah foto profil yang sangat"" lama bahkan tidak berubah. Saya mohon untuk para developer untuk memperbaiki lagi aplikasinya sehingga bisa matang lagi."	0
4	Gw bingung mau ngomong apa, yg jelas ni aplikasi kgk membantu, vaksin uda tapi sertifikat kgk ada, dari awal ngisi biodata diri aja uda ribet apalagi pas ngisi di tgl lhir, mesti mundur brp slid buat pas di tgl lhir gw, ribet dah.. kacau. Pedulilindungi mata lu.	0
4	Menurut saya aplikasi ini cukup bagus tapi kendala yang banyak bikin orang kesel itu disaat pengisian nik. Di setiap pengisian tidak bisa dan nanti ada tulisan no nik dan nama tidak cocok . Buat kalian yang kejadian seperti ini Boleh cari di google, nanti di kasih no wa orang itu	0
4	"bagus si aku suka. Tpi emng ga bisa dapetin sertifikat orang lain ya. ak coba masukin nik sama nama punya kaka aku, ada information atau udah faksin pertama, nah ada tulisan "" lihat sertifikat "" ak pencet tpi sertifikat nya ngga keluar. apk nya emng ngga bisa lihat sertifikat orang lain atau aku nya yg salah kak?"	0
4	Gimaha sih, saya mau scan qr vaksinasi pertama dan profil saya belum lengkap, jadi saya isi nik dan tanggal lahir, nah pas isi tanggal lahir nya tuh gak pernah berhasil jadi bingung sendiri, di perbaikin dong sistem nya tuh	0
4	Sebenarnya aplikasinya sudah bagus bgt,tpi satu aplikasi hrus nya bisa dan lancar la untuk setiaknya dua pengguna.karna gak mungkin emak2 yg sudah tua hrs beli android dulu untuk download sertivikat paksin nya. Data akun sudah di rubah tpi ttp saja sertivikatnya gak ada. Saya merubah akun ke nm ibu saya karna yg saya udah keluar dan sudah aku download. Juga dgn no hp berbeda.tpi ttp saja ga keluar2	0
4	Aplikasi masih belum terkoneksi dengan baik. Contohnya sertifikat vaksin saya sampai sekarang belum juga ter-update diaplikasi. Padahal riwayat vaksin tertulis jelas sudah vaksin kedua tgl 28 Agustus 2021. Tetapi waktu periksa sertifikat vaksin, sertifikat vaksin tidak ada. Bagaimana ini admin...???	0
4	Sebelum menjadi aplikasi wajib peduli Lindungi memberikan pelayanan cukup bagus namun, setelah menjadi aplikasi wajib untuk masuk akun saja sulit. Bagaimana bisa dikatakan aplikasi wajib jika banyak berbagai kendala yang di alami pengguna misal, sertifikat vaksin tidak muncul, tdk bisa update profil (tanggal lahir), harus update aplikasi berkali-kali bahkan yang paling utama untuk masuk akun pun sulit. Tolong untuk memberikan pelayanan terbaik pada pengguna jika memang menjadikan aplikasi wajib	0
4	Input tgl aja susah bgt, pdhl yg ditulis udah bnar tapi ga muncul, tolonglah diperbaiki, apk inikan skrg ktnya penting,kmn2 hrs dibuka tapi pas scan code disuruh lengkapi data, pas lengkapi data input tgl lahir aja dibuat susah. Pdhl udah bener.	0
5	Bagus gampang cek nya.????	1
5	Sangat bagus	1
5	Mantap sekali	1
5	Sangat berguna	1
5	Pelaksanaan vaksin ke I tidak ada efek samping bagi kami	1
5	Peduli lindungi bagus banget	1
5	Sangat membantu masyarakat, aplikasi ini, trims	1
5	Bagus	1
5	Semoga Semua Rakyat Seluruh Dunia ini Terlindungi Atas Wabah Covid 19,, terima kasih banyak kepada pemerintah setempat yang telah mengadakan suntik vaksin dan telah mengeluarkan sertifikat vaksin nya.. Semoga kita semua dalam lindungan ALLAH SWT diberikan sehat wal alfiat selalu & rezeki yang tiada Tara kepada kita kita semuanya... Amiiin ya robbal alamin	1
5	Diam!!!!!!!!!! Mengasi bintang no?? kasih lah bintang ???????????? ???????????????????????? cepat pulih Indonesia kuuuu Aamiin 5 NOVEMBER 2021 ??????????????????????????????????????????????????????????????	1
5	Ayo vaksinasi	1
5	Baik	1
5	bagus, HP gua kentang merk ( Samsung J2prime ) tapi bisa2 aja ko. sertifikat nya muncul, waktu itu pernah ngecek sertifikat vaksin di situs pedulilindungi, ngecek punya gua, kaka gua, ama bapa gua. pas gua download apk nya semua sertifikat dari punya gua, kaka gua, bapa gua juga muncul kok. apk nya memudahkan untuk berpegian kemana2	1
5	Gk nyesel donlod aplikasi sesudah di vaksin.??????????	1
5	Good	1
5	Mantap ????????	1
5	Baguss	1
5	Siipp	1
5	sangat menbantu??	1
5	hmm apk nya bagus banget ayo donlowd	1
5	terimakasih sudah membantu banget tekngkyu aplikasi peduli Lindungi !!!!!!!!!!!!!!!!!!!!=!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!¡!!!!!!!!!=!!!!!!!!!!!!!!!!!!!!!!!!!!!=!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!¡!!!...	1
5	mantap mudah berguna	1
5	Bagus dan sangat akurat	1
5	Demi kesejahteraan masyarakat	1
5	Aplikasinya sangat mudah dipahami.	1
5	Bgus aplikasi nya	1
5	Aplikasi Sangat membantu	1
5	Mempermudah memasuki ruang publik	1
5	bagus...cuma gak ada sertifikatnya...	1
5	Terbaik	1
5	Vaksinasi sangat menyehatkan dan menyelamatkan kita	1
5	Bermanfaat	1
5	Sangat berguna dan bermanfaat buat saya	1
5	Membantu	1
5	Setelah di update lebih baik lagi mantap	1
5	Aplikasi sangat membantu	1
5	Bagus dan bermanfaat	1
5	Bagus sekali kk ?? udah aku donlot sertipikat paksin	1
5	Pelayanan melalui email Sangat Mudah, cepat dan praktis. Aplikasi tidak ada masalah sejauh ini.	1
5	Responsif, sangat cepat diproses hitungan detik pengajuan ulang sertifikat vaksin.. Terima kasih telah melayani masyarakat dengan baik ?????	1
5	Sangat bagus dan ada kemajuan	1
5	Aplikasi nya bagus,lancar2 aja	1
5	Mantap, sertifikasi vaksin yang dulu ga bisa kebuka akhirnya bisa kebuka juga setelah di perbaiki, terimakasih karena telah memperbaiki data saya dan semoga update kedepannya lebih bagus dan lebih mudah lagi untuk pemakaian aplikasinya	1
5	Bagusss bingit	1
5	sangat membantu masyarakat	1
5	"Setelah saya pelajari ternyata aplikasi ""peduli lindungi"" gampang banget."	1
5	Aplikasi nya sangat dibutuhkan kan masa² pendemi ini, saya banyak berterima kasih kepada admin berserta yg bertugas diaplikasi ini, karena bisa melihat sertifikat vaksin, hasil tes vaksin, dan banyak lagi. Yang masih ragu download ini aplikasi jangan ragu² kawan, karna aplikasi ini sangat digunakan,...	1
5	"Untuk update terbaru (1 Nov 2021), saya rasa sudah banyak kemajuan, UI dan UX yg lebih bagus, kemudahan login (saya di versi sebelumnya gagal login berkali"" jadi pke lewat apk lain), dan lebih enteng/tidak memakan banyak ram dan data"	1
5	Alhamdulillah setelah sabar nunggu sebulan lebih, sertifikat vaksin dosis pertama bisa didownload juga. Sebelumnya tidak bisa karena NIK tidak terdaftar di dukcapil, saya juga kirim email ke pedulilindungi, tadinya mau ngurus masalah NIK KTP tapi belum sempat diurus, sudah bisa sekarang	1
5	terimakasih, saya mengapresiasi bahwa ulasan saya terkait kendala yg saya alami pada aplikasi ini mendapatkan respon yang baik. Sehingga sekarang saya bisa menggunakan aplikasi ini.. Untuk selanjutnya dimohon bisa memberikan update terbaru sehingga orang lain tidak mengalami kendala yang serupa.. Terimakasih	1
5	Lumayan bagus tapi perlu ditingkatan, sehingga dapat berfungsi secara penuh. Dan kalau bisa data sebaran copid sampai level RUKUN TETANGGA dan data kasus, kesembuhan serta mortalitas dalam angka PROSENTASI agar jelas tertangka oleh citizen .TERIMAKASIH WASSALAM	1
5	Aplikasi yg dapat membantu slama di masa Pandemic Covic 19 ini. Semua data tntang Vaksin, Swab Antigen dan PCR dapat kita lihat langsung. Tempat dimana Melakukan Vaksinasi Covic 19 dan lebih kren lagi Sudah ada Sertifikat Vaksin didalam Aplikasi ini dan bisa di Cetak untk disimpan dirumah. Sukses slalu buat PeduliLindungi. Salam Sehat Selalu ??????	1
5	"Udah mulai bagus, simple dan informatif. Ringan dipakai jadi enak untuk di semua hp. Ingin memberitahukan ada bug ketika saya menekan tombol ""Lihat Semuanya"", setelah itu menekan tombol ""Aturan Perjalanan"" tiba-tiba app force close. Ini tidak terjadi kalo saya mengakses Aturan perjalanan secara langsung."	1
5	Tadinya aku juga bingung kok udh klik persetujuan tidak ada respon, biasanya ada di bawahnya. Terus gabisa di scrol, eh alhamdulillah setelah saya terus utak atik ketemu juga caranya??. Bukan salah apk nya yaaa	1
5	saya awalnya nggak bisa masuk karena tulisan saya setujunya nggak ada dan nggak bisa di scroll. saya coba perkecil ukuran font alhamdulillah akhirnya bisa. kemudian kalau nggak bisa scan, coba periksa gpsnya sudah nyala apa belum. semoga ulasan ini membantu.	1
5	"Aplikasi yang sangat mendukung..jadi kawan"" klau mengalami masalah setelah upgrade app dan tidak bisa/eror. Sperti yg pernah saya alami ! Klik Masukan warga negara dan centang setuju dengan persyaratan dan tdk keluar tulisan setuju di hp.coba ke pengaturan font hp klian.di kembalikan setelan defaultnya..nanti akan terlihat tulisan "" saya setuju...selamat mencoba..terima kasih.."	1
5	Aplikasi ini sangat bagus membantu saya sekali dalam pencegahan covid'19 dan bepergian pun jadi nyaman kalau sudah patuhi prokes.dan respon nya pun cèpat sekali saya baru divaksin yg baik yang pertama dan ke dua berapa jam kemudian sudah dapat info sertifikad vaksin saya so...,...yang gak tau menggunakan aplikasi saja yang bilang gak berguna verry good peduliLindungi.....?????	1
5	Saya sangat puas dengan pelayanan yang diberikan kepada saya dan istri saya atas vaksinasi pertama tertanggal 07 Oktober 2021. Dengan demikian kami sangat mendukung program pemerintah secara berkesinambungan. Terimakasih.	1
5	Saya senang bisa menggunakan sistem aplikasi ini , karena sangat membantu . Dan mengetahui segala informasi tentang dunia kesehatan .. kesan dari saya sangat baik dan sangat membantu.	1
5	Alhamdulillah, lbh mudah mendeteksi aman atau tidaknya tempat yg saya kunjungi, semoga bs lbh baik lagi ke depannya, dan kita bs lbh mengontrol situasi, agar ttp aman	1
5	"Mari kita berantas covik 19 di seluruh Indonesia, dgn mengikuti program vaksinasi di wilayah kita masing-masing. Kita sehat, kita kuat,"" Indonesia Bangkit"" dgn adanya app ""pedulilindungi"" saya bs mengupdate berita tentang covid 19 di seluruh Indonesia. Terima kasih Bpk. Presiden Jokowi dan dan menteri Kesehatan. Lanjutkan dan Sehatkan bangsa Indonesia dari covid 19 ini, dengan program Vaksinasi."	1
5	Baik sekali dan sangat membantu, terutama membantu di dalam urusan vaksinasi covid yang telah beredar kabar di banyak negara di dunia. Terima Kasih PeduliLindungi, dkk.	1
5	Download ????buka???? langsung berhasil download sertifikatnya alhamdulillah.. sebelum download app saya liat banyak komentar kecilin font. Baiknya sebelum donwload app kecilin font-nya dulu deh. Semoga berhasil...	1
5	Mantap, untung ada aplikasi ini, jadinya kalau mau kemana mana tak perlu bawa surat vaksin entah suratnya ketinggalan dirumah tinggal tunjukin sertifikat vaksin kita lewat aplikasi ini, menurut saya aplikasi ini sangat membantu	1
5	Aplikasi nya sangat memudahkan tuk mengakses semua perihal tentang kesehatan, Sertifikat Vaksin hingga barcode vaksin. Sukses terus Peduli Lindungi dlm mencerdaskan masyarakat.	1
5	Terima Kasih saya sudah mendapatkan tiket vaksin dan sudah di vaksin, layanan aplikasi ini sangat bermanfaat bagi masyarakat, terutama pemberantasan covid19 agar masyarakat menjadi lebih sehat	1
5	Saya baru membuka aplikasi ini,mungkin sangat berguna bagi pengguna untuk mengetahui perkembangan di dunia kesehatan dan lingkungan sosial lainnya....	1
5	Aplikasi PeduliLindungi sudah bagus. Kayak nya sudah vaksin pertama dan vaksin kedua memiliki nomor NIK KTP. Kita harus sudah divaksinasi Covid-19 taati Protokol Kesehatan secara 3M rajin cuci tangan pakai sabun, memakai masker, menjaga jarak aman dan hindari berkerumunan.	1
5	Saya mendapatkan yang sangat berarti dalam hal kewaspadaan akan tingkat penyebaran Covid 2019 pada diri saya dan keluarga yang ada disekitar.	1
5	Download langsung surat vaksin. Jadi kalo butuh tidak usah buka aplikasi. (Jadilah warga negara yg smart).	1
5	"Alhamdulilah dari awal pertama vaksin & seterusnya vaksin ke dua di daerah saya masing"". Alhamdulilah juga pas saya tau di suruh download apk peduliLindungi, saya buru"" langsung mendownloadnya,setelah mendownload pertama & ke dua vaksinnya alhamdulilah sertifikatnya langsung jadi sekaligus, begitu punya ke dua ortua saya juga udh jadi sertifikatnya di hp saya semua, alhamdulilah datanya gaa pernah di pakai orng lain, tingkatkan terus yaa pelayanan peduliLindungi ini,jgn sampai data kami hilang."	1
5	Alhamdulillah aplikasinya sudah tidak force close lagi dan bisa di pasang di hp saya dan sudah berfungsi dengan baik. Terimakasih banyak.	1
5	Aplikasi pedulilindungi sangat bagus soal nya aplikasi ini sangat di butuhkan karena aplikasi ini adalah akses masuk ke supermarket dan ke tempat wisata. Terima kasih #pedulilindungi	1
5	Hi, UI yang baru membuat pengguna samsung j5pro tidak bisa mengakses tombol login. Mohon diperbaiki.terimakasih.	1
5	Bagus aplikasinya bisa bantu saya mengecek sertifikat vaksin dan bisa mempelajari aturan keluar rumah pokoknya mah ini aplikasi cakep kalian harus download ini aplikasi debes??	1
5	PeduliLindungi salah satu aplikasi untuk sarana dlm upaya memantau kepedulian masyarakat ikut pencegahan penyebaran covid-19, sdh baik sekali dalam upaya pemerintah menekan penyebaran covid-19	1
5	Dengan apk ini saya bisa mendapat sertifikat vaksin saya. Terima kasih????...................................!	1
5	Semoga dengan adanya program PeduliLindungi kita selalu patuh dengan protokol kesehatan dab pentingnya pola hidup sehat dalam bermasyarakat	1
5	Untuk saat ini aplikasi nya bagus dan mudah. di donload nya juga lumayan cepat. ,cukup lancar dan mudah digunakan, smoga tetap lancar seperti sekarang ya.	1
5	Alhamdulillah vaksin pertama dan kedua sdh selesai,,,dan Alhamdulillah sertifikat vaksin nya sdh ada di aplikasi peduli lindungi dan tdk sia2 AQ mendownload aplikasi ini,,,, tinggal masukan nama no hp dan no NIK, mantap keren ??	1
5	Beritanya lemot lah ,error' lah tapi saya coba semua terlihat dan terdata koq cuman 1 menit dari download ,lsng bisa digunakan di fasilitas yg mengharuskan aplikasi,,,terus di upgrade kalau awal awal mungkin ya banyak kendala,,tapi top lah	1
5	Bagus banget. Di aplikasi ini semuanya. Ada.. sertifikat. Dan pengumuman di mana jadwal dan tanggal untuk vaksin pertama, mau pun waksin ke dua. Semuanya sudah ada di dalam aplikasi ini... Pokoknya aplikasinya keren	1
5	Bagus aplikasi ini sangat membantu. Bisa kita lihat sertifikat vaksin pertama dan kedua dgn lengkap. Hanya dgn isi nik dan nomor hp yg sudah terdaftar maka, data sertifikat vaksin dtp kita lihat. Terimakasih pedulilindungi ??????	1
5	Ok Aplikasi Peduli Lindungi ini memberikan layanan yang terbaik. Saya suka dengan menggunakan aplikasi ini. Thanks Peduli Lindungi. Bisa langsung di buka dan sangat baik. Bisa langsung mengunduh Kartu Vaksinasi nya????.	1
5	App yg bagus... Ayo kita dukung upaya pemerintah dalam menangani kasus wabah covid 19 yg ada di negeri kita ini agar Allah angkat wabah ini dari negeri kita tercinta ini. Salah satunya adalah dg kita mengikuti program vaksinasi ini.	1
5	Alhamdulillaah.. setelah mempelajari semua saran dan ketentuan dari aplikasi Peduli lingkungan serta mengikuti langkah- langkah yang disarankan, maka semuanya jadi mudah dan tidak ada kendala sama sekali.. Muantap banget. ????????	1
5	Trimakasih buat pedulilindungi,buat sy,,, aplikasinya sangat membantu banget,krn memudahkan sy bepergian keluar kota/ ke bandara,trikasih jg buat yg telah bikin aplikasi pedulilindungi lanjut sukses sll mantap,,,,	1
5	Sangat membantu dalam mendeteksi lingkungan wilayah dalam zona aman, semoga seluruh warga masyarakat Indonesia tetap eksis dalam berpartisipasi terkait program pemerintah, saling mendukung dan sudah melaksanakan vaksinasi massal. Indonesia tetap jaya... salam Merdeka..!!!	1
5	Kenapa aku beri bintang? JAWABAN: Karena aplikasi ini harus dimiliki oleh semua orang,dan aplikasi ini bisa menunjukkan kartu vaksinasi covid 19.??? Kita harus wajib vaksin supaya kita terjauh dari sakit yang bahaya.??????	1
5	Terimakasih saya sdh masuk di PeduliLindungi..utk memudahkan aktifitas, perjalanan saya dll.	1
5	suka banget dan bangga aplikasi buatan anak bangsa. membantu dalam segala hal tentang covid agar lebih mudah dari mulai sertifikat vaksin, zona covid disekitar, pendaftran vaksin dan masi banyak lagi bangga bangettt^^ tapi aga sedih liat komentarnya mungkin antara mereka yang belum paham pake nya gimana seharusnya dukung karya anak bangsa	1
5	Syuka sekali sama apk nya sngat membantu & bermanfaat, lancar semua prosesnya. Pertahankan:)	1
5	Saya suka aplikasinya bagus banget,saya sdh vaksin 1 dan 2 lngsung keluar kartu vaksin saya,thanks pedulilindungi????	1
5	alhamdulillah.. data2 punya saya semuanya langsung beres dihari yang sama setelah vaksinasi. data sertifikasi vaksin pertama dan kedua langsung terdata dalam hitungan jam, tidak sampai berganti hari. jadi kegunaannya bisa langsung dimanfaatkan terima kasih ????	1
5	Sangat membantu untuk proses kelancaran baik saat berpergian ,belanja dimall maupun kegiatan sosial lain nya	1
5	Saya vaksin yang pertama tgl 09/10/2021 , dan baru donwload app ini sekarang karna saya lupa bawa print out nya, dan saya chek langsung muncul, gak ada kendala, aman2 saja. Sebenarnya untuk menggunakan apapun harus di pelajari dan dipahami dulu, jangan langsung komen negatif, bijaklah, jangan biasakan mengutamakan emosi daripada otak. TeriMakasih telah membantu , sehat selalu , dan dimudahkan segala pekerjaannya.	1
5	Alhamdulillah sejauh ini saya tidak ada kendala sama sekali. Meski awal agak bingung dlm penggunaan. Semoga bermanfaat buat semuax.. Dan smga jdi yg terbaik untuk masyarakat Indonesia	1
5	Aplikasi ini sangat dibutuhkan banget untuk masa sekarang ini karna pandemi belum juga selesai, dengan apk ini kita bisa melihat sertifikat hasil vaksin, bisa konsultasi dengan dokter, dan juga bisa untuk bepergian ke Mall karna harus menggunakan kode QR. Aplikasi ini sangat membantu kita..	1
5	Alhamdulilah apk nya membantu banget, syukur juga kami udah vaksin, ni ak kasih saran yaa buat kalian jangan takut deh sama vaksin, buktinya ak sekeluarga habis vaksin alhamdulilah gak kenapa kenapa,yok bagi kalian yang belum vaksin buruan deh, nah menurut aku apk ini sangat membantu sekali, kmrin ak bingung saat buka google pake link susah gtu dapat atau buka sertifikatnya. Tapi kalau pake apk ini mudah dan gampang pokoknya. Terimakasih	1
5	Bagus banget aplikasi nya cocok banget lagi keadaan COVID-19 sekarang ini dan engga usah bawa surat vaksin kemana 2 kalau mau jalan 2 guys tinggal di pecet dan tinggal di download aja aplikasi kita kan bisa cek ke aplikasi nya langsung loh guys	1
